Faction	RoutId	PartId	Sex	Genre	DetailType	ParticularType	Level	PartInfo	RoutInfo
11	1	1	2	2	6	171	10	»¤Éí·û	´¸Ã÷
11	1	2	2	2	3	662	10	ÒÂ·þ	´¸Ã÷
11	1	3	2	2	8	340	10	Ñü´ø	´¸Ã÷
11	1	4	2	2	7	342	10	Ð¬×Ó	´¸Ã÷
11	1	5	2	2	10	342	10	»¤Íó	´¸Ã÷
11	1	6	2	2	9	660	10	Ã±×Ó	´¸Ã÷
11	1	7	2	2	5	170	10	ÏîÁ´	´¸Ã÷
11	1	8	2	2	11	340	10	ÓñÅå	´¸Ã÷
11	1	9	2	2	4	170	10	½äÖ¸	´¸Ã÷
11	1	10	2	2	1	971	10	ÎäÆ÷	´¸Ã÷
11	2	1	1	2	6	171	10	»¤Éí·û	½£Ã÷
11	2	2	1	2	3	652	10	ÒÂ·þ	½£Ã÷
11	2	3	1	2	8	330	10	Ñü´ø	½£Ã÷
11	2	4	1	2	7	332	10	Ð¬×Ó	½£Ã÷
11	2	5	1	2	10	332	10	»¤Íó	½£Ã÷
11	2	6	1	2	9	650	10	Ã±×Ó	½£Ã÷
11	2	7	1	2	5	170	10	ÏîÁ´	½£Ã÷
11	2	8	1	2	11	330	10	ÓñÅå	½£Ã÷
11	2	9	1	2	4	170	10	½äÖ¸	½£Ã÷
11	2	10	1	2	1	981	10	ÎäÆ÷	½£Ã÷
11	2	1	2	2	6	171	10	»¤Éí·û	½£Ã÷
11	2	2	2	2	3	662	10	ÒÂ·þ	½£Ã÷
11	2	3	2	2	8	340	10	Ñü´ø	½£Ã÷
11	2	4	2	2	7	342	10	Ð¬×Ó	½£Ã÷
11	2	5	2	2	10	342	10	»¤Íó	½£Ã÷
11	2	6	2	2	9	660	10	Ã±×Ó	½£Ã÷
11	2	7	2	2	5	170	10	ÏîÁ´	½£Ã÷
11	2	8	2	2	11	340	10	ÓñÅå	½£Ã÷
11	2	9	2	2	4	170	10	½äÖ¸	½£Ã÷
11	2	10	2	2	1	981	10	ÎäÆ÷	½£Ã÷
12	1	1	1	2	6	181	10	»¤Éí·û	Ö¸¶Î
12	1	2	1	2	3	692	10	ÒÂ·þ	Ö¸¶Î
12	1	3	1	2	8	350	10	Ñü´ø	Ö¸¶Î
12	1	4	1	2	7	352	10	Ð¬×Ó	Ö¸¶Î
12	1	5	1	2	10	352	10	»¤Íó	Ö¸¶Î
12	1	6	1	2	9	690	10	Ã±×Ó	Ö¸¶Î
12	1	7	1	2	5	180	10	ÏîÁ´	Ö¸¶Î
12	1	8	1	2	11	350	10	ÓñÅå	Ö¸¶Î
12	1	9	1	2	4	180	10	½äÖ¸	Ö¸¶Î
12	1	10	1	2	1	621	10	ÎäÆ÷	Ö¸¶Î
12	1	1	2	2	6	181	10	»¤Éí·û	Ö¸¶Î
12	1	2	2	2	3	702	10	ÒÂ·þ	Ö¸¶Î
12	1	3	2	2	8	360	10	Ñü´ø	Ö¸¶Î
12	1	4	2	2	7	362	10	Ð¬×Ó	Ö¸¶Î
12	1	5	2	2	10	362	10	»¤Íó	Ö¸¶Î
12	1	6	2	2	9	700	10	Ã±×Ó	Ö¸¶Î
12	1	7	2	2	5	180	10	ÏîÁ´	Ö¸¶Î
12	1	8	2	2	11	360	10	ÓñÅå	Ö¸¶Î
12	1	9	2	2	4	180	10	½äÖ¸	Ö¸¶Î
12	1	10	2	2	1	621	10	ÎäÆ÷	Ö¸¶Î
12	2	1	1	2	6	181	10	»¤Éí·û	Æø¶Î
12	2	2	1	2	3	712	10	ÒÂ·þ	Æø¶Î
12	2	3	1	2	8	350	10	Ñü´ø	Æø¶Î
12	2	4	1	2	7	352	10	Ð¬×Ó	Æø¶Î
12	2	5	1	2	10	352	10	»¤Íó	Æø¶Î
12	2	6	1	2	9	710	10	Ã±×Ó	Æø¶Î
12	2	7	1	2	5	180	10	ÏîÁ´	Æø¶Î
12	2	8	1	2	11	350	10	ÓñÅå	Æø¶Î
12	2	9	1	2	4	180	10	½äÖ¸	Æø¶Î
12	2	10	1	2	1	641	10	ÎäÆ÷	Æø¶Î
12	2	1	2	2	6	181	10	»¤Éí·û	Æø¶Î
12	2	2	2	2	3	722	10	ÒÂ·þ	Æø¶Î
12	2	3	2	2	8	360	10	Ñü´ø	Æø¶Î
12	2	4	2	2	7	362	10	Ð¬×Ó	Æø¶Î
12	2	5	2	2	10	362	10	»¤Íó	Æø¶Î
12	2	6	2	2	9	720	10	Ã±×Ó	Æø¶Î
12	2	7	2	2	5	180	10	ÏîÁ´	Æø¶Î
12	2	8	2	2	11	360	10	ÓñÅå	Æø¶Î
12	2	9	2	2	4	180	10	½äÖ¸	Æø¶Î
12	2	10	2	2	1	641	10	ÎäÆ÷	Æø¶Î
13	1	1	1	2	6	201	10	»¤Éí·û	½£¹ÅÄ¹
13	1	2	1	2	3	1456	10	ÒÂ·þ	½£¹ÅÄ¹
13	1	3	1	2	8	390	10	Ñü´ø	½£¹ÅÄ¹
13	1	4	1	2	7	392	10	Ð¬×Ó	½£¹ÅÄ¹
13	1	5	1	2	10	392	10	»¤Íó	½£¹ÅÄ¹
13	1	6	1	2	9	1050	10	Ã±×Ó	½£¹ÅÄ¹
13	1	7	1	2	5	200	10	ÏîÁ´	½£¹ÅÄ¹
13	1	8	1	2	11	390	10	ÓñÅå	½£¹ÅÄ¹
13	1	9	1	2	4	200	10	½äÖ¸	½£¹ÅÄ¹
13	1	10	1	2	1	1506	10	ÎäÆ÷	½£¹ÅÄ¹
13	1	1	2	2	6	201	10	»¤Éí·û	½£¹ÅÄ¹
13	1	2	2	2	3	1466	10	ÒÂ·þ	½£¹ÅÄ¹
13	1	3	2	2	8	400	10	Ñü´ø	½£¹ÅÄ¹
13	1	4	2	2	7	402	10	Ð¬×Ó	½£¹ÅÄ¹
13	1	5	2	2	10	402	10	»¤Íó	½£¹ÅÄ¹
13	1	6	2	2	9	1060	10	Ã±×Ó	½£¹ÅÄ¹
13	1	7	2	2	5	200	10	ÏîÁ´	½£¹ÅÄ¹
13	1	8	2	2	11	400	10	ÓñÅå	½£¹ÅÄ¹
13	1	9	2	2	4	200	10	½äÖ¸	½£¹ÅÄ¹
13	1	10	2	2	1	1506	10	ÎäÆ÷	½£¹ÅÄ¹
13	2	1	1	2	6	201	10	»¤Éí·û	Õë¹ÅÄ¹
13	2	2	1	2	3	1456	10	ÒÂ·þ	Õë¹ÅÄ¹
13	2	3	1	2	8	390	10	Ñü´ø	Õë¹ÅÄ¹
13	2	4	1	2	7	392	10	Ð¬×Ó	Õë¹ÅÄ¹
13	2	5	1	2	10	392	10	»¤Íó	Õë¹ÅÄ¹
13	2	6	1	2	9	1050	10	Ã±×Ó	Õë¹ÅÄ¹
13	2	7	1	2	5	200	10	ÏîÁ´	Õë¹ÅÄ¹
13	2	8	1	2	11	390	10	ÓñÅå	Õë¹ÅÄ¹
13	2	9	1	2	4	200	10	½äÖ¸	Õë¹ÅÄ¹
13	2	10	1	2	2	204	10	ÎäÆ÷	Õë¹ÅÄ¹
13	2	1	2	2	6	201	10	»¤Éí·û	Õë¹ÅÄ¹
13	2	2	2	2	3	1466	10	ÒÂ·þ	Õë¹ÅÄ¹
13	2	3	2	2	8	400	10	Ñü´ø	Õë¹ÅÄ¹
13	2	4	2	2	7	402	10	Ð¬×Ó	Õë¹ÅÄ¹
13	2	5	2	2	10	402	10	»¤Íó	Õë¹ÅÄ¹
13	2	6	2	2	9	1060	10	Ã±×Ó	Õë¹ÅÄ¹
13	2	7	2	2	5	200	10	ÏîÁ´	Õë¹ÅÄ¹
13	2	8	2	2	11	400	10	ÓñÅå	Õë¹ÅÄ¹
13	2	9	2	2	4	200	10	½äÖ¸	Õë¹ÅÄ¹
13	2	10	2	2	2	204	10	ÎäÆ÷	Õë¹ÅÄ¹
