Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval
Nhược Thủy Lạp	Nhược Thủy Lạp		1	1	9	3	1	\image\item\equip\helm\m_pige_301_s.spr	\image\item\equip\helm\m_pige_301.spr	18			-1	1	1			2	0	equip	6		damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	0									4	lifereplenish_v	20	20																																													1	20																			
Mãn Nguyệt Lạp	Mãn Nguyệt Lạp		1	1	9	3	2	\image\item\equip\helm\m_pige_302_s.spr	\image\item\equip\helm\m_pige_302.spr	18			-1	1	1			2	0	equip	6		damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	0									4	lifereplenish_v	20	20																																													1	20																			
Huyền Sa Cân	Huyền Sa Cân		1	1	9	3	3	\image\item\equip\helm\m_pige_303_s.spr	\image\item\equip\helm\m_pige_303.spr	18			-1	1	1			2	0	equip	7		damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	0									4	lifereplenish_v	20	20																																													1	20																			
Hoa Dương Cân	Hoa Dương Cân		1	1	9	3	4	\image\item\equip\helm\m_pige_304_s.spr	\image\item\equip\helm\m_pige_304.spr	18			-1	1	1			2	0	equip	7		damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	20																			
Phi Vân Thúc Đái	Phi Vân Thúc Đái	3	1	1	9	3	5	\image\item\equip\helm\m_pige_305_s.spr	\image\item\equip\helm\m_pige_305.spr	18			-1	1	1			2	0	equip	8		damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	20																			
Thần Mộc Thúc Đái	Thần Mộc Thúc Đái	3	1	1	9	3	6	\image\item\equip\helm\m_pige_306_s.spr	\image\item\equip\helm\m_pige_306.spr	18			-1	1	1			2	0	equip	8		damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	20																			
Thanh Sát Phát Quán	Thanh Sát Phát Quán	4	1	1	9	3	7	\image\item\equip\helm\m_pige_307_s.spr	\image\item\equip\helm\m_pige_307.spr	18			-1	1	1			2	0	equip	9		damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					1	20																			
Sơn Quỷ Phát Quán	Sơn Quỷ Phát Quán	4	1	1	9	3	8	\image\item\equip\helm\m_pige_308_s.spr	\image\item\equip\helm\m_pige_308.spr	18			-1	1	1			2	0	equip	9		damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	0									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					1	20																			
Bách Độc Phát Kết	Bách Độc Phát Kết	5	1	1	9	3	9	\image\item\equip\helm\m_pige_309_s.spr	\image\item\equip\helm\m_pige_309.spr	18			-1	1	1			2	0	equip	10		damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	0									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													1	20																			
Tu La Phát Kết	Tu La Phát Kết	5	1	1	9	3	10	\image\item\equip\helm\m_pige_310_s.spr	\image\item\equip\helm\m_pige_310.spr	18			-1	1	1			2	0	equip	10		damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	0									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					1	20			15	damage_poison_resist	80	80													
Nho Cân	Nho Cân		1	1	9	4	1	\image\item\equip\helm\m_bupi_401_s.spr	\image\item\equip\helm\m_bupi_401.spr	18			-1	1	1			2	0	equip	1		damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	0									4	lifereplenish_v	20	20																																													1	6																			
Tiêu Dao Cân	Tiêu Dao Cân		1	1	9	4	2	\image\item\equip\helm\m_bupi_402_s.spr	\image\item\equip\helm\m_bupi_402.spr	18			-1	1	1			2	0	equip	1		damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	0									4	lifereplenish_v	20	20																																													1	6																			
Kim Phong Quán	Kim Phong Quán		1	1	9	4	3	\image\item\equip\helm\m_bupi_403_s.spr	\image\item\equip\helm\m_bupi_403.spr	18			-1	1	1			2	0	equip	2		damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	0									4	lifereplenish_v	20	20																																													1	6																			
Tiến Hiền Quán	Tiến Hiền Quán		1	1	9	4	4	\image\item\equip\helm\m_bupi_404_s.spr	\image\item\equip\helm\m_bupi_404.spr	18			-1	1	1			2	0	equip	2		damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	6																			
Việt Mỹ Quán	Việt Mỹ Quán	3	1	1	9	4	5	\image\item\equip\helm\m_bupi_405_s.spr	\image\item\equip\helm\m_bupi_405.spr	18			-1	1	1			2	0	equip	5		damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	6																			
Lang Nha Quán	Lang Nha Quán	3	1	1	9	4	6	\image\item\equip\helm\m_bupi_406_s.spr	\image\item\equip\helm\m_bupi_406.spr	18			-1	1	1			2	0	equip	5		damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	6																			
Tuyệt Ngọc Thúc Ngạch	Tuyệt Ngọc Thúc Ngạch	4	1	1	9	4	7	\image\item\equip\helm\m_bupi_407_s.spr	\image\item\equip\helm\m_bupi_407.spr	18			-1	1	1			2	0	equip	4		damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					1	6																			
Tử Kim Thúc Ngạch	Tử Kim Thúc Ngạch	4	1	1	9	4	8	\image\item\equip\helm\m_bupi_408_s.spr	\image\item\equip\helm\m_bupi_408.spr	18			-1	1	1			2	0	equip	4		damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	0									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					1	6																			
Thất Bảo Quán	Thất Bảo Quán	5	1	1	9	4	9	\image\item\equip\helm\m_bupi_409_s.spr	\image\item\equip\helm\m_bupi_409.spr	18			-1	1	1			2	0	equip	3		damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	0									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													1	6																			
Thông Thiên Phát Quán	Thông Thiên Phát Quán	5	1	1	9	4	10	\image\item\equip\helm\m_bupi_410_s.spr	\image\item\equip\helm\m_bupi_410.spr	18			-1	1	1			2	0	equip	3		damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	0									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					1	6			15	damage_poison_resist	80	80													
Khinh Sa Ngọc Đái	Khinh Sa Ngọc Đái		1	1	9	6	1	\image\item\equip\helm\f_kui_601_s.spr	\image\item\equip\helm\f_kui_601.spr	19			-1	1	1			2	0	equip		0	damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	1									4	lifereplenish_v	20	20																																													1	2																			
Lục Điệp Ngọc Đái	Lục Điệp Ngọc Đái		1	1	9	6	2	\image\item\equip\helm\f_kui_602_s.spr	\image\item\equip\helm\f_kui_602.spr	19			-1	1	1			2	0	equip		11	damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	1									4	lifereplenish_v	20	20																																													1	2																			
Phỉ Thúy Trâm	Phỉ Thúy Trâm		1	1	9	6	3	\image\item\equip\helm\f_kui_603_s.spr	\image\item\equip\helm\f_kui_603.spr	19			-1	1	1			2	0	equip		12	damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	1									4	lifereplenish_v	20	20																																													1	2																			
Thiên Phong Trâm	Thiên Phong Trâm		1	1	9	6	4	\image\item\equip\helm\f_kui_604_s.spr	\image\item\equip\helm\f_kui_604.spr	19			-1	1	1			2	0	equip		12	damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	2																			
Vân Mộng Trâm	Vân Mộng Trâm	3	1	1	9	6	5	\image\item\equip\helm\f_kui_605_s.spr	\image\item\equip\helm\f_kui_605.spr	19			-1	1	1			2	0	equip		13	damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	2																			
Hý Thủy Trâm	Hý Thủy Trâm	3	1	1	9	6	6	\image\item\equip\helm\f_kui_606_s.spr	\image\item\equip\helm\f_kui_606.spr	19			-1	1	1			2	0	equip		13	damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	2																			
Long Lân Khôi	Long Lân Khôi	4	1	1	9	6	7	\image\item\equip\helm\f_kui_607_s.spr	\image\item\equip\helm\f_kui_607.spr	19			-1	1	1			2	0	equip		14	damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					1	2																			
Phượng Miên Khôi	Phượng Miên Khôi	4	1	1	9	6	8	\image\item\equip\helm\f_kui_608_s.spr	\image\item\equip\helm\f_kui_608.spr	19			-1	1	1			2	0	equip		14	damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	1									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					1	2																			
Kim Phượng Triển Sí Khôi	Kim Phượng Triển Sí Khôi	5	1	1	9	6	9	\image\item\equip\helm\f_kui_609_s.spr	\image\item\equip\helm\f_kui_609.spr	19			-1	1	1			2	0	equip		15	damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	1									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													1	2																			
Song Phượng Triều Thiên Quan	Song Phượng Triều Thiên Quan	5	1	1	9	6	10	\image\item\equip\helm\f_kui_610_s.spr	\image\item\equip\helm\f_kui_610.spr	19			-1	1	1			2	0	equip		15	damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	1									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					1	2			15	damage_poison_resist	80	80													
Hoàng Bố Phát Đái	Hoàng Bố Phát Đái		1	1	9	7	1	\image\item\equip\helm\f_pige_701_s.spr	\image\item\equip\helm\f_pige_701.spr	19			-1	1	1			2	0	equip		6	damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	1									4	lifereplenish_v	20	20																																													1	20																			
Lục Ngọc Phát Đái	Lục Ngọc Phát Đái		1	1	9	7	2	\image\item\equip\helm\f_pige_702_s.spr	\image\item\equip\helm\f_pige_702.spr	19			-1	1	1			2	0	equip		6	damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	1									4	lifereplenish_v	20	20																																													1	20																			
Bích Thủy Phát Đái	Bích Thủy Phát Đái		1	1	9	7	3	\image\item\equip\helm\f_pige_703_s.spr	\image\item\equip\helm\f_pige_703.spr	19			-1	1	1			2	0	equip		7	damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	1									4	lifereplenish_v	20	20																																													1	20																			
Thanh Lam Phát Đái	Thanh Lam Phát Đái		1	1	9	7	4	\image\item\equip\helm\f_pige_704_s.spr	\image\item\equip\helm\f_pige_704.spr	19			-1	1	1			2	0	equip		7	damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	20																			
Anh Vũ Phát Đái	Anh Vũ Phát Đái	3	1	1	9	7	5	\image\item\equip\helm\f_pige_705_s.spr	\image\item\equip\helm\f_pige_705.spr	19			-1	1	1			2	0	equip		8	damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	20																			
Bạch Hồng Phát Đái	Bạch Hồng Phát Đái	3	1	1	9	7	6	\image\item\equip\helm\f_pige_706_s.spr	\image\item\equip\helm\f_pige_706.spr	19			-1	1	1			2	0	equip		8	damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	20																			
Xích Đồn Diện Tráo	Xích Đồn Diện Tráo	4	1	1	9	7	7	\image\item\equip\helm\f_pige_707_s.spr	\image\item\equip\helm\f_pige_707.spr	19			-1	1	1			2	0	equip		9	damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					1	20																			
Điêu Bì Diện Tráo	Điêu Bì Diện Tráo	4	1	1	9	7	8	\image\item\equip\helm\f_pige_708_s.spr	\image\item\equip\helm\f_pige_708.spr	19			-1	1	1			2	0	equip		9	damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	1									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					1	20																			
Long Huyết Diện Tráo	Long Huyết Diện Tráo	5	1	1	9	7	9	\image\item\equip\helm\f_pige_709_s.spr	\image\item\equip\helm\f_pige_709.spr	19			-1	1	1			2	0	equip		10	damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	1									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													1	20																			
Huyền Tê Diện Tráo	Huyền Tê Diện Tráo	5	1	1	9	7	10	\image\item\equip\helm\f_pige_710_s.spr	\image\item\equip\helm\f_pige_710.spr	19			-1	1	1			2	0	equip		10	damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	1									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					1	20			15	damage_poison_resist	80	80													
Phát Thoa	Phát Thoa		1	1	9	8	1	\image\item\equip\helm\f_bupi_801_s.spr	\image\item\equip\helm\f_bupi_801.spr	19			-1	1	1			2	0	equip		3	damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	1									4	lifereplenish_v	20	20																																													1	6																			
Ngân Linh Thoa	Ngân Linh Thoa		1	1	9	8	2	\image\item\equip\helm\f_bupi_802_s.spr	\image\item\equip\helm\f_bupi_802.spr	19			-1	1	1			2	0	equip		3	damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	1									4	lifereplenish_v	20	20																																													1	6																			
Thú Cốt Thoa	Thú Cốt Thoa		1	1	9	8	3	\image\item\equip\helm\f_bupi_803_s.spr	\image\item\equip\helm\f_bupi_803.spr	19			-1	1	1			2	0	equip		2	damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	1									4	lifereplenish_v	20	20																																													1	6																			
Thanh Tinh Thoa	Thanh Tinh Thoa		1	1	9	8	4	\image\item\equip\helm\f_bupi_804_s.spr	\image\item\equip\helm\f_bupi_804.spr	19			-1	1	1			2	0	equip		2	damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	6																			
Kim Phượng Thoa	Kim Phượng Thoa	3	1	1	9	8	5	\image\item\equip\helm\f_bupi_805_s.spr	\image\item\equip\helm\f_bupi_805.spr	19			-1	1	1			2	0	equip		4	damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	6																			
Đoạt Hồn Thoa	Đoạt Hồn Thoa	3	1	1	9	8	6	\image\item\equip\helm\f_bupi_806_s.spr	\image\item\equip\helm\f_bupi_806.spr	19			-1	1	1			2	0	equip		4	damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					1	6																			
Chu Tước Phát Kết	Chu Tước Phát Kết	4	1	1	9	8	7	\image\item\equip\helm\f_bupi_807_s.spr	\image\item\equip\helm\f_bupi_807.spr	19			-1	1	1			2	0	equip		5	damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					1	6																			
