ClassName	X	Y
110_hanshi	51392	103648
110_hanshi	51712	103360
110_hanwang	51552	103488
110_hanxiang	51616	103872
110_gouhuo	52832	104768
111_xinlang	49600	102976
111_xinniang	49440	102816
111_eba	48032	103072
111_eba	47936	103200
111_eba	48032	103360
111_eba	48064	103744
111_eba	48128	103200
111_eba	48352	102720
111_eba	48224	102848
111_eba	48352	103008
111_eba	48448	102880
111_eba	48192	103616
111_eba	48192	103872
111_eba	48320	103744
111_eba	48576	104320
111_eba	48832	103168
111_eba	48928	103264
111_eba	48736	103296
111_eba	48672	104160
111_eba	48800	104288
111_eba	49056	104288
111_eba	48896	103456
111_eba	49056	103456
111_eba	49024	103584
111_eba	48736	104480
111_eba	49184	104160
111_eba	49312	104320
111_eba	49504	104032
111_eba	49632	104192
111_eba	49216	103584
111_eba	49152	103680
111_eba	49184	104448
111_eba	49664	103968
111_eba	49792	104128
111_gouhuo	49472	103008
112_baowu_1	50304	100640
112_baowu_2	51584	102496
112_baowu_3	53792	100928
112_baowu_4	52160	99424
112_shoubaozei_1	50016	100576
112_shoubaozei_1	50336	100192
112_shoubaozei_1	50592	100448
112_shoubaozei_1	50496	100832
112_shoubaozei_1	50208	100832
112_shoubaozei_1	50720	99968
112_shoubaozei_1	50880	100256
112_shoubaozei_1	51200	100064
112_shoubaozei_2	50656	101568
112_shoubaozei_2	50816	101760
112_shoubaozei_2	50944	101696
112_shoubaozei_2	51488	102144
112_shoubaozei_2	51328	102528
112_shoubaozei_2	51488	102880
112_shoubaozei_2	51808	102336
112_shoubaozei_2	51808	102688
112_shoubaozei_3	53664	101216
112_shoubaozei_3	53632	100832
112_shoubaozei_3	53248	102176
112_shoubaozei_3	53280	101952
112_shoubaozei_3	53440	101920
112_shoubaozei_3	53888	100608
112_shoubaozei_3	54080	100960
112_shoubaozei_3	53920	101312
112_dingge	52160	99232
112_gouhuo	52224	99424
113_xiaoliying	51008	102752
113_dafeizei_1	51424	103328
113_dafeizei_1	51648	103328
113_dafeizei_1	51424	103616
113_dafeizei_1	51488	103872
113_dafeizei_1	51648	103872
113_dafeizei_1	51776	103616
113_dafeizei_1	51744	103872
113_dafeizei_1	51872	103456
113_dafeizei_2	52576	102880
113_dafeizei_2	52544	103136
113_dafeizei_2	52704	103360
113_dafeizei_2	52576	103392
113_dafeizei_2	52832	103264
113_dafeizei_2	52896	103104
113_dafeizei_2	52768	102880
113_dafeizei_2	52896	102880
113_dafeizei_3	54048	104224
113_dafeizei_3	54176	104320
113_dafeizei_3	54144	104160
113_dafeizei_3	54336	104320
113_dafeizei_3	54464	104256
113_dafeizei_3	54560	104096
113_dafeizei_3	54304	104192
113_dafeizei_3	54432	104128
113_xiaomogu_1	51552	103168
113_xiaomogu_1	51328	103744
113_xiaomogu_1	51840	103296
113_xiaomogu_1	51808	104064
113_xiaomogu_2	52480	102752
113_xiaomogu_2	52544	103616
113_xiaomogu_2	53056	102784
113_xiaomogu_2	53120	103616
113_xiaomogu_3	53760	103904
113_xiaomogu_3	54688	103104
113_xiaomogu_3	54688	103776
113_xiaomogu_3	54752	103424
113_chendafei	54272	103776
113_gouhuo	54304	104192

