ClassName	X	Y
15_huabao_3	64320	101152
15_huabao_3	65248	104768
15_huabao_3	64960	105120
15_huabao_3	64608	104480
15_huabao_3	64256	103616
15_huabao_3	64256	104032
15_huabao_3	64000	104256
15_shuiguai	63232	103360
15_gouhuo	63232	103360
15_renyan	63776	99456
15_wanjiachushengdian	63456	99104
16_yelang_1	50080	110176
16_yelang_1	49664	108480
16_yelang_2	50464	106304
16_yelang_2	50176	104960
16_yelang_3	50496	106560
16_yelang_3	49600	108928
16_yelang_3	49600	108704
16_yelang_3	49792	108768
16_yelang_3	49952	108608
16_yelang_3	49984	109056
16_yelang_3	50080	109856
16_yelang_3	49920	110080
16_yelang_3	49920	110496
16_yelang_3	50112	105312
16_yelang_3	50144	104704
16_yelang_3	50016	104928
16_yelang_3	49824	108512
16_yelang_3	50304	106400
16_yelang_3	50240	106080
16_yelang_3	50400	105984
16_yelang_3	50560	106048
16_yelang_3	50656	106304
16_yelang_3	50304	105216
16_yelang_3	50464	104992
16_yelang_3	50336	104864
16_yelang_3	50336	110208
16_yelang_3	50240	109920
16_yelang_3	50176	110528
16_langwanghuwei	49664	106112
16_langwanghuwei	49760	105856
16_langwanghuwei	49664	105728
16_langwanghuwei	49792	105632
16_langwanghuwei	49408	105728
16_langwanghuwei	49504	105792
16_langwanghuwei	49600	105920
16_langwanghuwei	49536	105600
16_langwang	49472	106048
16_gouhuo	49472	106048
16_renyao	50752	108960
16_wanjiachushengdian	50976	109408
17_yelang_1	53600	105792
17_yelang_1	53888	107520
17_yelang_2	54784	105440
17_yelang_2	54688	107008
17_yelang_3	54816	105696
17_yelang_3	53760	105504
17_yelang_3	53536	107840
17_yelang_3	53504	107520
17_yelang_3	54784	107424
17_yelang_3	53824	107104
17_yelang_3	53856	107360
17_yelang_3	54592	105536
17_yelang_3	54688	105792
17_yelang_3	54592	105216
17_yelang_3	54752	105184
17_yelang_3	53376	105184
17_yelang_3	53248	104960
17_yelang_3	53568	104736
17_yelang_3	53696	105120
17_yelang_3	53600	107200
17_yelang_3	53440	105536
17_yelang_3	53760	107840
17_yelang_3	54944	105408
17_yelang_3	54432	106816
17_yelang_3	54400	107200
17_yelang_3	54560	107456
17_yelang_3	54720	107840
17_yelang_3	54624	108128
17_langwanghuwei	54176	104320
17_langwanghuwei	54080	104064
17_langwanghuwei	54112	103776
17_langwanghuwei	53888	104160
17_langwanghuwei	53952	103872
17_langwanghuwei	53984	104448
17_langwanghuwei	54208	104672
17_langwanghuwei	54016	104704
17_langwang	54272	104000
17_gouhuo	54272	104000
17_wanjiachushengdian	53696	107520
18_yehou_1	62912	110112
18_yehou_1	62880	110368
18_yehou_1	63168	110944
18_yehou_1	62944	111008
18_yehou_1	62848	110784
18_yehou_1	63008	110560
18_yehou_1	63200	110016
18_yehou_1	63232	110336
18_yehou_2	63264	112448
18_yehou_2	63424	112608
18_yehou_2	63680	111904
18_yehou_2	63488	112192
18_yehou_2	63680	112448
18_yehou_2	63520	111744
18_yehou_2	63552	111488
18_yehou_2	63776	111392
18_yehou_3	61312	112704
18_yehou_3	61856	111808
18_yehou_4	61344	112448
18_yehou_4	61248	112128
18_yehou_4	61120	112512
18_yehou_4	61344	113056
18_yehou_4	61600	112832
18_yehou_4	61504	113152
18_yehou_4	61760	111520
18_yehou_4	61952	111520
18_yehou_4	62112	111776
18_yehou_4	62080	112064
18_yehou_4	61728	112096
18_yehou_4	61920	112096
18_yehou_4	61664	111808
18_yehou_4	61536	112448
18_renxin	62112	111008
18_gouhuo	61312	112704
18_wanjiachushengdian	61920	111168
19_liezhijiguanren_1	49248	118048
19_liezhijiguanren_1	49280	115360
19_liezhijiguanren_2	50080	116480
19_liezhijiguanren_2	48128	115840
19_liezhijiguanren_3	49056	118144
19_liezhijiguanren_3	49408	117888
19_liezhijiguanren_3	49536	118144
19_liezhijiguanren_3	49216	118400
19_liezhijiguanren_3	49632	117920
19_liezhijiguanren_3	50016	116800
19_liezhijiguanren_3	48320	114432
19_liezhijiguanren_3	50208	116256
19_liezhijiguanren_3	50240	116672
19_liezhijiguanren_3	50304	116416
19_liezhijiguanren_3	49280	117696
19_liezhijiguanren_3	49504	117600
19_liezhijiguanren_3	49760	114784
19_liezhijiguanren_3	47904	116128
19_liezhijiguanren_3	48032	114656
19_liezhijiguanren_3	48096	114112
19_liezhijiguanren_3	49024	115424
19_liezhijiguanren_3	49088	114912
19_liezhijiguanren_3	49536	115648
19_liezhijiguanren_3	49408	114816
19_liezhijiguanren_3	49600	115232
19_liezhijiguanren_3	48192	115392
19_liezhijiguanren_3	49216	115776
19_liezhijiguanren_3	50080	116192
19_liezhijiguanren_3	49952	116384
19_liezhijiguanren_3	49888	116640
19_liezhijiguanren_3	47904	115520
19_liezhijiguanren_3	48352	116128
19_gouhuo	49600	115232
19_wanjiachushengdian	48160	114368
20_liezhijiguanren_1	51776	114272
20_liezhijiguanren_1	53952	112192
20_liezhijiguanren_2	53344	117952
20_liezhijiguanren_2	52768	117152
20_liezhijiguanren_3	51808	114464
20_liezhijiguanren_3	51968	114336
20_liezhijiguanren_3	51904	114240
20_liezhijiguanren_3	52000	114528
20_liezhijiguanren_3	51680	114464
20_liezhijiguanren_3	51616	114272
20_liezhijiguanren_3	53824	112320
20_liezhijiguanren_3	53952	112384
20_liezhijiguanren_3	54080	112320
20_liezhijiguanren_3	54080	112096
20_liezhijiguanren_3	53824	112544
20_liezhijiguanren_3	54080	112544
20_liezhijiguanren_3	53888	112256
20_liezhijiguanren_3	54048	111968
20_liezhijiguanren_3	51776	114688
20_liezhijiguanren_3	53472	118080
20_liezhijiguanren_3	53312	118208
20_liezhijiguanren_3	53248	118048
20_liezhijiguanren_3	52992	118176
20_liezhijiguanren_3	53184	118400
20_liezhijiguanren_3	53088	118048
20_liezhijiguanren_3	52736	117280
20_liezhijiguanren_3	52640	117152
20_liezhijiguanren_3	52608	117344
20_liezhijiguanren_3	52672	117664
20_liezhijiguanren_3	52512	117440
20_jiguan_1	53408	117888
20_jiguan_2	52832	117152
20_jiguan_3	51776	114176
20_jiguan_4	53952	112096
20_luzhang_1	52064	117344
20_luzhang_1	52000	117408
20_luzhang_1	51936	117472
20_luzhang_2	53088	115168
20_luzhang_2	53024	115232
20_luzhang_2	52960	115296
20_gouhuo	53952	112096
20_wanjiachushengdian	52000	118144
21_jiguanfushou_1	56480	114560
21_jiguanfushou_1	56320	114624
21_jiguanfushou_1	56288	114848
21_jiguanfushou_1	57344	121696
21_jiguanfushou_1	57216	117696
21_jiguanfushou_1	57344	117952
21_jiguanfushou_1	56576	114688
21_jiguanfushou_1	56448	114848
21_jiguanfushou_1	56384	114752
21_jiguanfushou_1	56992	120832
21_jiguanfushou_1	57280	120896
21_jiguanfushou_1	56960	121696
21_jiguanfushou_1	57120	121312
21_jiguanfushou_1	56928	121184
21_jiguanfushou_1	57024	117792
21_jiguanfushou_1	56864	118240
21_jiguanfushou_1	57152	118144
21_jiguanfushou_1	57376	117568
21_xiaoxingjiguanshou_1	58112	118656
21_xiaoxingjiguanshou_1	57952	119264
21_xiaoxingjiguanshou_1	58208	118976
21_xiaoxingjiguanshou_1	58048	118976
21_xiaoxingjiguanshou_1	55296	115936
21_xiaoxingjiguanshou_1	55520	115936
21_xiaoxingjiguanshou_1	55424	115744
21_xiaoxingjiguanshou_1	55424	116160
21_xiaoxingjiguanshou_1	57824	118944
21_xiaoxingjiguanshou_1	57824	119168
21_xiaoxingjiguanshou_1	55424	115456
21_xiaoxingjiguanshou_1	55680	115648
21_xiaoxingjiguanshou_2	55424	117056
21_xiaoxingjiguanshou_2	55552	117088
21_xiaoxingjiguanshou_2	55552	117312
21_xiaoxingjiguanshou_2	55456	117632
21_xiaoxingjiguanshou_2	55264	117088
21_xiaoxingjiguanshou_2	55264	117344
21_wanglaohan	56896	122720
21_gouhuo	56768	114464
21_wanjiachushengdian	56512	123264
22_fushe_1	47328	123616
22_fushe_1	47136	121920
22_fushe_2	47456	120896
22_fushe_2	48192	121184
22_fushe_3	47616	121184
22_fushe_3	47808	120832
22_fushe_3	47680	120960
22_fushe_3	48096	121632
22_fushe_3	47328	120608
22_fushe_3	47136	120800
22_fushe_3	47360	123872
22_fushe_3	47264	123328
22_fushe_3	47552	123328
22_fushe_3	47584	123712
22_fushe_3	47104	122304
22_fushe_3	47296	122336
22_fushe_3	47424	121920
22_fushe_3	47360	121472
22_fushe_3	47168	121536
22_fushe_3	47232	121152
22_fushe_3	47456	121152
22_fushe_3	48672	121152
22_fushe_3	48768	121504
22_fushe_3	47648	120608
22_fushe_3	46912	121952
22_fushe_3	46752	122240
22_fushe_3	47968	123360
22_fushe_3	46976	123744
22_fushe_3	46912	123424
22_fushe_3	46784	123840
22_fushe_3	48448	121312
22_fushe_3	48224	121600
22_fushe_3	48128	120864
22_fushe_3	48448	120960
22_fushe_3	48448	121600
22_fushe_3	47040	121664
22_gouhuo	48192	121184
22_wanjiachushengdian	47104	123648
23_panjunshibing_1	52608	124480
23_panjunshibing_1	51520	121664
23_panjunshibing_2	52832	125056
23_panjunshibing_2	52288	121216
23_panjunshibing_2	52352	121568
23_panjunshibing_2	52320	121408
23_panjunshibing_2	52256	121728
23_panjunshibing_2	52576	124960
23_panjunshibing_2	52960	123520
23_panjunshibing_2	53152	123808
23_panjunshibing_2	52992	123808
23_panjunshibing_2	52800	123552
23_panjunshibing_2	52736	123840
23_panjunshibing_2	51808	122144
23_panjunshibing_2	51776	121536
23_panjunshibing_2	52160	121248
23_panjunshibing_2	52192	121504
23_panjunshibing_2	52064	121408
23_panjunshibing_2	52128	121696
23_panjunshibing_2	51328	121792
23_panjunshibing_2	51456	121440
23_panjunshibing_2	51680	121344
23_panjunshibing_2	53184	124032
23_panjunshibing_2	52864	124000
23_panjunshibing_2	52992	124256
23_panjunshibing_2	53216	124256
23_panjunshibing_2	53184	124704
23_panjunshibing_2	53088	124480
23_panjunshibing_2	52832	124320
23_panjunshibing_2	52800	124672
23_panjunshibing_2	51616	122304
23_panjunshibing_2	51392	122016
23_panjuntongling_1	53312	124544
23_panjuntongling_1	52448	121344
23_panjuntongling_2	53152	123552
23_panjuntongling_2	51648	121984
23_gouhuo	51648	121984
23_wanjiachushengdian	52096	124448
24_panjunshibing	56256	128512
24_panjunshibing	54240	127232
24_panjunshibing	54592	126336
24_panjunshibing	54752	126368
24_panjunshibing	54432	126496
24_panjunshibing	54336	126752
24_panjunshibing	54688	126912
24_panjunshibing	54752	128352
24_panjunshibing	54624	128032
24_panjunshibing	54560	128320
24_panjunshibing	55328	128352
24_panjunshibing	56832	128096
24_panjunshibing	56928	128384
24_panjunshibing	54784	128032
24_panjunshibing	55168	128000
24_panjunshibing	55104	128352
24_panjunshibing	56608	127808
24_panjunshibing	54432	126976
24_panjunshibing	54816	126656
24_panjunshibing	56480	128000
24_panjunshibing	56352	128224
24_panjunshibing	56480	128736
24_panjunshibing	56736	128736
24_panjunshibing	55360	127904
24_panjuntongling	54592	126624
24_panjuntongling	54880	128256
24_panjuntongling	56608	128352
24_panjuntongling_2	54336	130912
24_panjuntongling_2	54368	130368
24_panjuntongling_2	54496	130752
24_panjuntongling_2	54176	130496
24_shadamu	54080	130848
24_xiaobushi	55552	125952
24_gouhuo	54080	130848
24_wanjiachushengdian	55968	126048
74_gongjiangtudi	51872	98496
74_gouhuo	52096	98528
74_shifu1	51392	100288
74_shifu2	51456	101216
74_shifu3	52096	100256
74_shifu4	52000	101120
74_shifu5	51712	100672
74_chun1	51456	100032
74_chun2	51584	100000
74_chun3	51552	100256
74_chun4	51680	100224
74_chun5	51360	100608
74_chun6	51520	100544
74_chun7	51648	100512
74_chun8	51680	101088
74_chun9	51584	100960
74_chun10	51584	100736
74_chun11	51456	100864
74_chun12	51328	100960
74_chun13	51584	101184
74_chun14	51648	101376
74_chun15	51712	100000
74_chun16	51840	100000
74_chun17	51936	100224
74_chun18	51712	99840
74_chun19	51808	100224
74_chun20	51968	99968
74_chun21	51776	100512
74_chun22	51904	100512
74_chun23	51744	100384
74_chun24	51840	100704
74_chun25	51968	100832
74_chun26	51840	100928
74_chun27	51776	101088
74_chun28	51712	100832
74_chun29	51872	101216
74_chun30	52032	100544
74_chun31	52096	100960
74_chun32	52160	100608
74_chun33	51776	101376
76_panjunshibing_1	52608	93568
76_panjunshibing_1	52896	94528
76_panjunshibing_2	52672	90784
76_panjunshibing_2	52512	92096
76_panjunshibing_2	52480	91680
76_panjunshibing_2	52288	92096
76_panjunshibing_2	52256	91744
76_panjunshibing_2	52704	93376
76_panjunshibing_2	52512	93408
76_panjunshibing_2	52544	93792
76_panjunshibing_2	52800	90944
76_panjunshibing_2	52832	90720
76_panjunshibing_2	53152	90944
76_panjunshibing_2	52736	91200
76_panjunshibing_2	53024	91968
76_panjunshibing_2	52928	92192
76_panjunshibing_2	52736	93728
76_panjunshibing_2	52896	94304
76_panjunshibing_2	52896	94784
76_panjunshibing_2	52736	94432
76_panjunshibing_2	53056	94656
76_panjunshibing_2	53344	90880
76_panjunshibing_2	53376	91584
76_panjunshibing_2	53376	91968
76_panjunshibing_2	53568	91584
76_panjunshibing_2	53568	91968
76_panjunshibing_2	53248	91232
76_panjunshibing_2	53472	91136
76_panjunshibing_2	53664	93824
76_panjunshibing_2	53536	93952
76_panjunshibing_2	53664	94176
76_panjunshibing_2	53824	94016
76_panjuntongling_1	52640	91072
76_panjuntongling_1	52384	91904
76_panjuntongling_2	53248	91040
76_panjuntongling_2	53472	91776
76_gouhuo	53344	91136
76_wanjiachushengdian	53344	93152
