ClassName	X	Y
39_gouhuo	56960	106912
39_wanjiachushengdian	56992	106656
39_qinghua	55680	105792
39_qinghua	55456	108416
39_qinghua	56352	105472
39_qinghua	56608	109440
39_qinghua	57600	107424
39_qinghua	57536	108800
40_shibei	52704	105184
40_jiguan_1	51872	106208
40_jiguan_2	52704	106784
40_jiguan_3	51264	107008
40_jiguan_4	51456	104832
40_kuangbaojiguanren_1	51872	106112
40_kuangbaojiguanren_1	51808	106272
40_kuangbaojiguanren_1	51936	106272
40_kuangbaojiguanren_1.0	51616	106304
40_kuangbaojiguanren_1.0	51680	106144
40_kuangbaojiguanren_1.0	51808	105664
40_kuangbaojiguanren_1.0	51968	105632
40_kuangbaojiguanren_1.0	51904	105824
40_kuangbaojiguanren_1.0	52128	106080
40_kuangbaojiguanren_1.0	51744	106432
40_kuangbaojiguanren_1.0	52000	106560
40_kuangbaojiguanren_1.0	52096	106720
40_kuangbaojiguanren_1.0	51936	106720
40_kuangbaojiguanren_1.0	52224	105920
40_kuangbaojiguanren_1.0	52256	106144
40_kuangbaojiguanren_2	52640	106656
40_kuangbaojiguanren_2	52640	106912
40_kuangbaojiguanren_2	52768	106784
40_kuangbaojiguanren_2.0	52672	107392
40_kuangbaojiguanren_2.0	52352	106944
40_kuangbaojiguanren_2.0	52416	106752
40_kuangbaojiguanren_2.0	52480	106912
40_kuangbaojiguanren_2.0	52800	106144
40_kuangbaojiguanren_2.0	52736	106336
40_kuangbaojiguanren_2.0	52864	106336
40_kuangbaojiguanren_2.0	52960	106656
40_kuangbaojiguanren_2.0	52896	106848
40_kuangbaojiguanren_2.0	53056	106848
40_kuangbaojiguanren_2.0	52736	107200
40_kuangbaojiguanren_2.0	52832	107392
40_kuangbaojiguanren_3	51328	106912
40_kuangbaojiguanren_3	51328	107104
40_kuangbaojiguanren_3	51200	107008
40_kuangbaojiguanren_3.0	50976	106272
40_kuangbaojiguanren_3.0	51104	106464
40_kuangbaojiguanren_3.0	51040	107040
40_kuangbaojiguanren_3.0	50976	107232
40_kuangbaojiguanren_3.0	51104	107264
40_kuangbaojiguanren_3.0	50944	106528
40_kuangbaojiguanren_3.0	51360	106432
40_kuangbaojiguanren_3.0	51584	107360
40_kuangbaojiguanren_3.0	51648	107168
40_kuangbaojiguanren_3.0	51296	106656
40_kuangbaojiguanren_3.0	51456	106624
40_kuangbaojiguanren_3.0	51712	107424
40_kuangbaojiguanren_4	51392	104768
40_kuangbaojiguanren_4	51520	104768
40_kuangbaojiguanren_4	51456	104896
40_kuangbaojiguanren_4.0	51072	104960
40_kuangbaojiguanren_4.0	51168	104832
40_kuangbaojiguanren_4.0	51296	104288
40_kuangbaojiguanren_4.0	51424	104288
40_kuangbaojiguanren_4.0	51360	104448
40_kuangbaojiguanren_4.0	51648	104512
40_kuangbaojiguanren_4.0	51200	105056
40_kuangbaojiguanren_4.0	51584	105248
40_kuangbaojiguanren_4.0	51648	105408
40_kuangbaojiguanren_4.0	51520	105440
40_kuangbaojiguanren_4.0	51776	104512
40_kuangbaojiguanren_4.0	51712	104640
40_wanjiachushengdian	51200	104160
40_qinghua	51072	103904
40_qinghua	50848	106048
40_qinghua	51456	107328
40_qinghua	52352	104480
40_qinghua	52256	107328
40_qinghua	53088	105600
41_yehou_1	56256	117088
41_yehou_2	57248	115872
41_yehou_3	55712	116192
41_yehou_3	55712	116640
41_yehou_3	55584	116352
41_yehou_3	55584	116576
41_yehou_3	55840	116352
41_yehou_3	55840	116576
41_yehou_3	56256	116896
41_yehou_3	56256	117280
41_yehou_3	56192	116992
41_yehou_3	56192	117152
41_yehou_3	56672	116352
41_yehou_3	56800	116672
41_yehou_3	56640	116512
41_yehou_3	56704	116640
41_yehou_3	56768	116320
41_yehou_3	56320	116992
41_yehou_3	56320	117184
41_yehou_1	57184	115744
41_yehou_3	57312	115744
41_yehou_3	57184	116000
41_yehou_3	57312	116000
41_yehou_3	57120	115872
41_yehou_3	56832	116480
41_yehou_3	56928	117120
41_yehou_3	57152	117120
41_yehou_2	56992	116960
41_yehou_3	57088	116960
41_yehou_3	56992	117280
41_yehou_3	57088	117280
41_yehou_3	57376	115872
41_yehou_4	56736	113248
41_yehou_4	56672	113376
41_yehou_4	56672	113536
41_yehou_4	56672	113728
41_yehou_4	56736	113888
41_yehou_4	56832	113568
41_houwang	56960	113568
41_jinghua	56224	115648
41_gouhuo	56960	113568
41_wanjiachushengdian	56384	115744
41_qinghua	55552	114528
41_qinghua	55616	117440
41_qinghua	56416	112960
41_qinghua	57152	113888
41_qinghua	57312	117376
41_qinghua	57472	115712
42_jiguanjulang	60128	115328
42_jiguanjulang	60288	115296
42_jiguanjulang	60160	115520
42_jiguanjulang	60320	115520
42_jiguanjulang	60352	116864
42_jiguanjulang	60384	117088
42_jiguanjulang	60512	116832
42_jiguanjulang	60544	117088
42_jiguanjulang	60768	117920
42_jiguanjulang	60800	118176
42_jiguanjulang	60928	117888
42_jiguanjulang	60928	118144
42_jiguanjulang	61824	115744
42_jiguanjulang	61856	116000
42_jiguanjulang	62016	115712
42_jiguanjulang	62016	115968
42_jiguanfushou_1	61600	116896
42_jiguanfushou_2	62048	118336
42_xiangyuxian	61216	114048
42_gouhuo	61600	116896
42_wanjiachushengdian	60928	114304
42_qinghua	60032	114912
42_qinghua	60480	118464
42_qinghua	61376	113984
42_qinghua	61408	115680
42_qinghua	61824	118528
42_qinghua	62624	117408
43_yeguo	65056	117248
43_yeguo	65760	114272
43_yeguo	66272	115712
43_yeguo	66784	117056
43_yeguo	67136	114528
43_yeguo	67552	115936
43_jiguanjulang_1	66016	114560
43_jiguanjulang_1	66528	116576
43_jiguanjulang_2	65376	115264
43_jiguanjulang_2	67360	115072
43_jiguanjulang_3	65248	115264
43_jiguanjulang_3	65504	115264
43_jiguanjulang_3	65312	115104
43_jiguanjulang_3	65440	115104
43_jiguanjulang_3	65312	115456
43_jiguanjulang_3	65440	115456
43_jiguanjulang_3	65920	114432
43_jiguanjulang_3	65920	114656
43_jiguanjulang_3	66016	114336
43_jiguanjulang_3	66144	114432
43_jiguanjulang_3	66144	114656
43_jiguanjulang_3	66048	114752
43_jiguanjulang_3	66528	116320
43_jiguanjulang_3	66400	116480
43_jiguanjulang_3	66400	116672
43_jiguanjulang_3	66528	116800
43_jiguanjulang_3	66624	116448
43_jiguanjulang_3	66624	116704
43_jiguanjulang_3	67456	115040
43_jiguanjulang_3	67296	115232
43_jiguanjulang_3	67392	115232
43_jiguanjulang_3	67392	114880
43_jiguanjulang_3	67296	114880
43_jiguanjulang_3	67232	115040
43_yehou_1	66016	114560
43_yehou_2	66528	116576
43_yehou_3	66528	116320
43_yehou_3	66400	116480
43_yehou_3	66400	116672
43_yehou_3	66528	116800
43_yehou_3	66624	116448
43_yehou_3	66624	116704
43_yehou_3	65920	114432
43_yehou_3	65920	114656
43_yehou_3	66016	114336
43_yehou_3	66144	114432
43_yehou_3	66144	114656
43_yehou_3	66048	114752
43_gouhuo	66912	115040
43_wanjiachushengdian	64768	116832
43_qinghua	65088	116896
43_qinghua	65760	113920
43_qinghua	65888	115744
43_qinghua	66720	114208
43_qinghua	67552	116256
43_qinghua	67072	117376
44_jiguanjulang_1	59968	129632
44_jiguanjulang_1	60224	129632
44_jiguanjulang_1	60032	129472
44_jiguanjulang_1	60160	129472
44_jiguanjulang_1	60032	129792
44_jiguanjulang_1	60160	129792
44_jiguanjulang_2	61344	130848
44_jiguanjulang_2	61344	131040
44_jiguanjulang_2	61440	130784
44_jiguanjulang_2	61536	130848
44_jiguanjulang_2	61536	131040
44_jiguanjulang_2	61440	131104
44_shibei_1	60096	129632
44_shibei_2	61440	130944
44_jiguanjulang_3	60832	128672
44_jiguanjulang_3	60640	128864
44_jiguanjulang_3	60640	128704
44_jiguanjulang_3	60736	128608
44_jiguanjulang_3	60736	128928
44_jiguanjulang_3	60832	128800
44_jiguanjulang_3	60736	130528
44_jiguanjulang_3	60832	130272
44_jiguanjulang_3	60736	130368
44_jiguanjulang_3	60864	130560
44_jiguanjulang_3	61312	129504
44_jiguanjulang_3	60928	130336
44_jiguanjulang_3	60928	130464
44_jiguanjulang_3	61504	129696
44_jiguanjulang_3	62400	130368
44_jiguanjulang_3	62208	130560
44_jiguanjulang_3	62400	130496
44_jiguanjulang_3	62304	130592
44_jiguanjulang_3	62304	130336
44_jiguanjulang_3	62208	130432
44_wanmeidejiguanjulang	61760	129440
44_gouhuo	61760	129440
44_wanjiachushengdian	60384	130848
44_qinghua	59360	130048
44_qinghua	61088	128320
44_qinghua	61152	131872
44_qinghua	61568	128576
44_qinghua	62592	129664
44_qinghua	62752	130272
45_jiguan_1	62560	134400
45_jiguan_1	63328	133568
45_baoxiang_2	63520	135168
45_baoxiang_2	63744	135328
45_baoxiang_2	63616	134880
45_baoxiang_2	63872	134816
45_kongbaoxiang_2	63616	135328
45_kongbaoxiang_2	63904	135168
45_kongbaoxiang_2	63744	135168
45_kongbaoxiang_2	63744	134720
45_kongbaoxiang_2	63520	135008
45_jiguan_2	62816	136800
45_jiguan_2	62304	136128
45_zhangai	63456	134368
45_zhangai	63392	134432
45_zhangai	63328	134496
45_zhangai	63264	134560
45_zhangai	63200	134624
45_zhangai	63520	134304
45_jiguan_shibei	61696	137216
45_jiguanren_1	62464	134336
45_jiguanren_1	62624	134240
45_jiguanren_1	62720	134464
45_jiguanren_1	62464	134560
45_jiguanren_1	62592	134560
45_jiguanren_1	63104	134304
45_jiguanren_1	63264	134144
45_jiguanren_1	63232	133696
45_jiguanren_1	63360	133760
45_jiguanren_1	63456	133600
45_jiguanren_1	63296	133376
45_jiguanren_1	63232	133536
45_jiguanren_2	63392	135264
45_jiguanren_2	63488	135424
45_jiguanren_2	63584	135552
45_jiguanren_2	64000	135040
45_jiguanren_2	63904	134912
45_jiguanren_2	63744	134784
45_jiguanren_2_bao	63840	135168
45_jiguanren_2_bao	63648	134976
45_jiguanren_3	63008	137056
45_jiguanren_3	63008	136640
45_jiguanren_3	62304	136384
45_jiguanren_3	62592	136800
45_jiguanren_3	62752	137120
45_jiguanren_3	62784	136480
45_jiguanren_3	62624	136032
45_jiguanren_3	62112	136128
45_jiguanren_3	62304	135872
45_jiguanren_3	62432	136160
45_jiguanren_3_fandan	62912	136672
45_jiguanren_3_fandan	62400	136032
45_jiguanren_4	61664	136896
45_jiguanren_4	61792	137024
45_jiguanren_4	61920	137184
45_jiguanjulang	61792	137344
45_jiguanjulang	61600	137088
45_cuixiaoou	61920	133184
45_gouhuo	61696	137216
45_wanjiachushengdian	61760	132864
45_qinghua	61728	135936
45_qinghua	62112	134208
45_qinghua	62336	137184
45_qinghua	63232	136704
45_qinghua	63584	133728
45_qinghua	63936	135040
46_kuangbaojiguanren	62944	131776
46_kuangbaojiguanren	63136	131776
46_kuangbaojiguanren	63104	131680
46_kuangbaojiguanren	63104	131872
46_kuangbaojiguanren	62976	131680
46_kuangbaojiguanren	62976	131872
46_kuangbaojiguanren	63968	130752
46_kuangbaojiguanren	63968	131008
46_kuangbaojiguanren	63904	130816
46_kuangbaojiguanren	63904	130944
46_kuangbaojiguanren	64032	130816
46_kuangbaojiguanren	64032	130944
46_jiguanjulang	64896	132928
46_jiguanjulang	64800	133056
46_jiguanjulang	64992	133056
46_jiguanjulang	64896	133152
46_jiguanjulang	65376	133024
46_jiguanjulang	65216	133248
46_jiguanjulang	65312	133344
46_jiguanjulang	65120	133344
46_jiguanjulang	65216	133440
46_jiguanjulang	65376	133216
46_jiguanjulang	65280	133120
46_jiguanjulang	65472	133120
46_jiguanjulang	65632	132768
46_jiguanjulang	65632	132992
46_jiguanjulang	65536	132896
46_jiguanjulang	65728	132896
46_jiguanjulang	65888	132288
46_jiguanjulang	65792	132416
46_jiguanjulang	65888	132544
46_jiguanjulang	65984	132416
46_jiguanjulang	66208	132032
46_jiguanjulang	66464	131808
46_jiguanjulang	66464	132000
46_jiguanjulang	66368	131904
46_jiguanjulang	66112	132128
46_jiguanjulang	66208	132256
46_jiguanjulang	66304	132128
46_jiguanjulang	66560	131904
46_luzhang	64448	132320
46_luzhang	64352	132416
46_luzhang	64256	132512
46_shibei_1	63040	131776
46_shibei_2	63968	130880
46_xiaofei	64192	132224
46_gouhuo	66624	131744
46_wanjiachushengdian	66656	131776
46_qinghua	63648	131552
46_qinghua	63712	132576
46_qinghua	64736	131616
46_qinghua	65120	133888
46_qinghua	65920	131488
46_qinghua	66016	133184
47_chuangguzei_1	66528	138176
47_chuangguzei_2	67360	137408
47_chuangguzei_3	65792	136288
47_chuangguzei_3	65664	136416
47_chuangguzei_3	65952	136320
47_chuangguzei_3	65664	136640
47_chuangguzei_3	65824	136672
47_chuangguzei_3	65952	136544
47_chuangguzei_3	66400	138176
47_chuangguzei_3	66464	138016
47_chuangguzei_3	66464	138336
47_chuangguzei_3	66656	138176
47_chuangguzei_3	66592	138016
47_chuangguzei_3	66592	138336
47_chuangguzei_3	67232	137408
47_chuangguzei_3	67488	137408
47_chuangguzei_3	67424	137280
47_chuangguzei_3	67424	137536
47_chuangguzei_3	67296	137280
47_chuangguzei_3	67296	137536
47_chuangguzei_4	67712	138848
47_chuangguzei_4	67968	138624
47_chuangguzei_4	67840	138560
47_chuangguzei_4	67712	138656
47_chuangguzei_4	68512	139136
47_chuangguzei_4	68672	139072
47_chuangguzei_4	68768	139200
47_chuangguzei_4	68768	139392
47_chuangguzeitouling	67872	138784
47_chuangguzeitouling	68608	139296
47_wanmeidejiguanjulang	68000	138944
47_wanmeidejiguanjulang	68384	139552
47_baoxiang	68128	139328
47_baoxiang	68256	139232
47_baoxiang	68512	139136
47_baoxiang	68192	139520
47_baoxiang	68416	139488
47_baoxiang	68544	139360
47_chuangguzei_5	68480	138880
47_chuangguzei_5	67968	139104
47_chuangguzei_5	67968	139264
47_chuangguzei_5	68256	138976
47_chuangguzei_5	68128	139072
47_chuangguzei_5	68544	139040
47_chuangguzei_5	68640	139168
47_gouhuo	68384	139552
47_wanjiachushengdian	65120	135744
47_qinghua	66304	136352
47_qinghua	66112	138016
47_qinghua	67200	138624
47_qinghua	67712	137440
47_qinghua	68128	140160
47_qinghua	69248	139008
48_wanjiachushengdian_1	57152	135744
48_wanjiachushengdian_2	59744	133024
49_baoxiang	64416	121440
49_baoxiang	64352	121696
49_baoxiang	64288	122112
49_baoxiang	64448	122368
49_baoxiang	64256	122560
49_baoxiang	64416	122720
49_baoxiang	64288	123008
49_baoxiang	64448	123200
49_baoxiang	64352	123520
49_baoxiang	64672	122752
49_baoxiang	64800	122464
49_baoxiang	64640	123648
49_baoxiang	64896	123584
49_baoxiang	64768	123360
49_baoxiang	64672	123040
49_baoxiang	64928	122976
49_baoxiang	65152	122816
49_baoxiang	65024	122592
49_baoxiang	65056	123296
49_baoxiang	65728	120928
49_baoxiang	65952	120960
49_baoxiang	65792	121216
49_baoxiang	66016	121216
49_baoxiang	65920	121472
49_baoxiang	66208	121152
49_baoxiang	66176	121440
49_baoxiang	66400	121312
49_baoxiang	66208	121792
49_baoxiang	66400	121664
49_baoxiang	66336	122080
49_baoxiang	66496	122304
49_baoxiang	66464	122880
49_baoxiang	66656	121248
49_baoxiang	66688	121568
49_baoxiang	66592	121920
49_baoxiang	66880	121856
49_baoxiang	66784	122176
49_baoxiang	66720	122528
49_baoxiang	66656	122848
49_baoxiang	66624	123232
49_wanjiachushengdian_1	65440	122240
49_wanjiachushengdian_2	65504	122176
49_qinghua	64288	121504
49_qinghua	64288	122816
49_qinghua	64768	122432
49_qinghua	64640	123296
49_qinghua	64512	123712
49_qinghua	65056	122848
49_qinghua	65856	121600
49_qinghua	65824	120992
49_qinghua	66272	121344
49_qinghua	66368	122528
49_qinghua	66720	121824
49_qinghua	66592	123456
50_tuzi	61504	122656
50_tuzi	61664	122688
50_tuzi	61568	122880
50_tuzi	61984	122272
50_tuzi	62112	122112
50_tuzi	62144	122304
50_xiaxiaoqian	61888	125152
50_gouhuo	62272	124224
50_wanjiachushengdian	61344	121952
50_qinghua	61184	123488
50_qinghua	60992	124960
50_qinghua	62272	125696
50_qinghua	62848	122112
50_qinghua	63072	123232
50_qinghua	63232	124992
51_hukun	64000	139008
51_xiaobin	64064	138624
51_xiaobin	64224	138784
51_xiaobin	63648	139040
51_xiaobin	64000	139488
51_gouhuo	63808	139168
51_wanjiachushengdian	61632	141536
51_qinghua	63680	138624
51_qinghua	63488	138368
51_qinghua	63488	140640
51_qinghua	64384	138464
51_qinghua	64320	139296
51_qinghua	64800	139360
66_huqian	69056	123744
66_wanjiashushengdian	70016	125824
66_qinghua	68512	121984
66_qinghua	68288	124544
66_qinghua	69536	124544
66_qinghua	69184	124512
66_qinghua	69760	122368
66_qinghua	69632	123584
73_yingying	58592	122624
73_gouhuo	58592	122624
73_laomazi	58240	122208
73_laomazi	57984	123040
73_laomazi	58176	123008
73_laomazi	58112	123424
73_laomazi	58336	124128
73_laomazi	58464	121888
73_laomazi	58464	122272
73_laomazi	58656	122240
73_laomazi	58816	122368
73_laomazi	58848	122688
73_laomazi	58496	123776
73_laomazi	58592	124288
73_laomazi	59104	122624
73_laomazi	58912	123072
73_qinghua	57856	123136
73_qinghua	58432	121280
73_qinghua	58528	124512
73_qinghua	59072	121280
73_qinghua	59072	122496
73_qinghua	59424	123424
