ClassName	X	Y
57_tumuzhuang	51232	97568
57_tumuzhuang	51424	97568
57_tumuzhuang	51232	97280
57_tumuzhuang	51232	97856
57_tumuzhuang	51424	97856
57_tumuzhuang	51232	98144
57_tumuzhuang	51232	98400
57_tumuzhuang	51424	98400
57_tumuzhuang	51232	98688
57_tumuzhuang	51424	98688
57_wanmeidejiguanjulang	51520	97088
57_wanmeidejiguanjulang	51520	97056
57_wanmeidejiguanjulang	51520	97120
57_wanmeidejiguanjulang	51552	97088
57_xiaoguai	52672	94624
57_xiaoguai	53184	94176
57_xiaoguai	52768	94528
57_xiaoguai	52768	94752
57_xiaoguai	53120	94272
57_xiaoguai	53216	94304
57_xiaoguai	53152	94880
57_xiaoguai	53216	94752
57_xiaoguai	53056	94560
57_xiaoguai	53280	94880
57_xiaoguai	53696	94912
57_xiaoguai	53632	94816
57_xiaoguai	53632	94976
57_xiaoguai	53472	94528
57_xiaoguai	53472	95136
57_xiaoguai	53632	95424
57_xiaoguai	53696	95328
57_xiaoguai	53696	95552
57_xiaoguai	54080	95584
57_xiaoguai	54016	95488
57_xiaoguai	54016	95648
57_xiaoguai	53984	95232
57_taiji	53408	96608
57_liangyi_yang	52960	96608
57_liangyi_yin	53984	96576
57_donggongcanglong	53728	97088
57_xigongbaihu	53024	96320
57_nangongzhuque	52960	97056
57_beigongxuanwu	53696	96288
57_jiguan_2	52160	96960
57_jiguan_3	53088	93952
57_wanjiachushengdian	50592	96640
57_qinghua	50208	96800
57_qinghua	51360	98368
57_qinghua	52064	95552
57_qinghua	52704	96384
57_qinghua	52896	94144
57_qinghua	53952	95872
58_panjunshibing_1	55744	100928
58_panjunshibing_1	55776	100736
58_panjunshibing_1	55968	100672
58_panjunshibing_1	55840	100640
58_panjunshibing_1	55872	100960
58_panjunshibing_1	55936	100864
58_panjunshibing_1	56096	101248
58_panjunshibing_1	56256	101312
58_panjunshibing_1	56256	101792
58_panjunshibing_1	56128	101440
58_panjunshibing_1	56512	101792
58_panjunshibing_1	56480	101632
58_panjunshibing_1	56320	101632
58_panjunshibing_1	56320	101984
58_panjunshibing_1	56480	101984
58_panjunshibing_2	53120	100896
58_panjunshibing_2	53120	101152
58_panjunshibing_2	52992	101792
58_panjunshibing_2	53056	101632
58_panjunshibing_2	53216	101632
58_panjunshibing_2	53056	101952
58_panjunshibing_2	53216	101952
58_panjunshibing_2	53312	100416
58_panjunshibing_2	53504	100768
58_panjunshibing_2	53408	100416
58_panjunshibing_2	53504	100608
58_panjunshibing_2	53312	100576
58_panjunshibing_2	53408	100768
58_panjunshibing_2	53280	101088
58_panjunshibing_2	53280	101792
58_panjunshouling	55264	98400
58_panjunshouling	55136	98624
58_panjunshouling	55456	98624
58_panjunshouling	55328	98848
58_shadamu	55296	98624
58_wanmeidejiguanjulang	52736	100704
58_wanmeidejiguanjulang	52704	101024
58_wanmeidejiguanjulang	52512	101248
58_xiaobushi	52448	100832
58_butou	54400	103104
58_gouhuo	55296	98624
58_wanjiachushengdian	54432	103232
58_qinghua	52352	100576
58_qinghua	53760	100992
58_qinghua	54464	102432
58_qinghua	55072	98112
58_qinghua	55232	101280
58_qinghua	56704	101344
59_chuangguzei	56672	96192
59_chuangguzei	59392	97600
59_chuangguzei	59520	97440
59_chuangguzei	59104	97312
59_chuangguzei	59200	97504
59_chuangguzei	56896	96832
59_chuangguzei	57024	96544
59_chuangguzei	56864	96320
59_chuangguzei	59456	95904
59_chuangguzei	59200	96832
59_chuangguzei	59360	96832
59_chuangguzei	56576	97088
59_chuangguzei	56768	96992
59_chuangguzei	56480	96800
59_chuangguzei	56448	96352
59_chuangguzei	56960	98272
59_chuangguzei	57088	98112
59_chuangguzei	57248	98144
59_chuangguzei	57344	98368
59_chuangguzei	57440	98528
59_chuangguzei	56992	98496
59_chuangguzei	57120	98752
59_chuangguzei	57312	98720
59_chuangguzei	58944	95648
59_chuangguzei	59136	95520
59_chuangguzei	59328	95584
59_chuangguzei	59264	96160
59_chuangguzei	59072	96160
59_chuangguzei	58944	96032
59_chuangguzei	58944	95872
59_chuangguzei	59520	96928
59_chuangguzei	59584	97152
59_chuangguzei_2	58816	94048
59_chuangguzei_2	59072	94048
59_chuangguzei_2	58496	94464
59_chuangguzei_2	58816	94496
59_chuangguzeitouling	58912	94240
59_chuangguzeitouling	58656	93824
59_chuangguzeitouling	58912	93824
59_chuangguzeitouling	58656	94240
59_shiwei_1	56672	96544
59_shiwei_2	59136	95840
59_shiwei_3	57152	98528
59_shiwei_4	59328	97216
59_shiwei_5	58528	93344
59_shiwei_6	58688	93344
59_shiwei_7	58848	93344
59_shiwei_8	59008	93344
59_gouhuo	58624	93632
59_wanjiachushengdian	56928	95168
59_qinghua	57216	97216
59_qinghua	58304	93504
59_qinghua	57920	95776
59_qinghua	57856	99168
59_qinghua	58880	97856
59_qinghua	59904	96288
60_zhuyeqing	56448	92448
60_shihengxia	57792	89952
60_qiangguolai	55936	87936
60_wujian	54688	91296
60_shiwei_1	56032	91808
60_shiwei_1	56480	91648
60_shiwei_1	56896	92000
60_shiwei_1	56224	92448
60_shiwei_1	56320	92224
60_shiwei_1	56544	92224
60_shiwei_1	56672	92448
60_shiwei_1	56320	92704
60_shiwei_1	56544	92704
60_shiwei_2	57504	89728
60_shiwei_2	57568	90336
60_shiwei_2	57888	89376
60_shiwei_2	57600	89952
60_shiwei_2	57696	89760
60_shiwei_2	57696	90176
60_shiwei_2	58016	89952
60_shiwei_2	57920	89760
60_shiwei_2	57920	90208
60_shiwei_3	55616	88224
60_shiwei_3	56128	87584
60_shiwei_3	55808	88416
60_shiwei_3	55776	87840
60_shiwei_3	55776	88128
60_shiwei_3	55936	87648
60_shiwei_3	56096	87840
60_shiwei_3	55936	88288
60_shiwei_3	56096	88128
60_shiwei_4	55488	90368
60_shiwei_4	55456	90848
60_shiwei_4	55680	90720
60_shiwei_4	54688	91008
60_shiwei_4	54688	91584
60_shiwei_4	54528	91200
60_shiwei_4	54528	91456
60_shiwei_4	54848	91200
60_shiwei_4	54848	91456
60_gouhuo	57024	88480
60_wanjiachushengdian	57024	88480
60_qinghua	54528	90912
60_qinghua	54976	89824
60_qinghua	56000	93568
60_qinghua	56320	87232
60_qinghua	57120	89664
60_qinghua	58080	88768
61_liezhijiguanren	53728	86240
61_liezhijiguanren	53728	87968
61_liezhijiguanren	53728	88128
61_liezhijiguanren	54016	83264
61_liezhijiguanren	54080	83040
61_liezhijiguanren	54176	83040
61_jiguanjulang	54240	83264
61_jiguanjulang	54080	83488
61_jiguanjulang	54208	83488
61_jiguanjulang	53792	86016
61_jiguanjulang	53920	86016
61_jiguanjulang	53984	86240
61_jiguanfushou	53792	86464
61_jiguanfushou	53920	86464
61_jiguanfushou	54144	86944
61_jiguanfushou	54080	87200
61_jiguanfushou	54144	87424
61_jiguanfushou	53824	87840
61_kuangbaojiguanren	53952	87968
61_kuangbaojiguanren	53952	88128
61_kuangbaojiguanren	53824	88288
61_kuangbaojiguanren	54528	83872
61_kuangbaojiguanren	54656	83872
61_kuangbaojiguanren	54496	84096
61_wanmeijiguanlang	54720	84096
61_wanmeijiguanlang	54528	84320
61_wanmeijiguanlang	54688	84320
61_wanmeijiguanlang	54272	86944
61_wanmeijiguanlang	54592	86976
61_wanmeijiguanlang	54656	86752
61_xiaoxingjiguanshou	54272	87424
61_xiaoxingjiguanshou	54304	87200
61_xiaoxingjiguanshou	54656	87200
61_xiaoxingjiguanshou	54784	86752
61_xiaoxingjiguanshou	54880	87008
61_xiaoxingjiguanshou	54784	87232
61_hukun	54080	82304
61_fenshen	54816	83744
61_fenshen	54816	83264
61_fenshen	54144	83072
61_fenshen	54080	83232
61_fenshen	54240	83264
61_fenshen	54176	83456
61_fenshen	54080	83648
61_fenshen	54176	83232
61_fenshen	54016	83360
61_fenshen	53984	83872
61_fenshen	54272	83072
61_fenshen	54560	83232
61_fenshen	54560	83552
61_fenshen	54560	83840
61_fenshen	54688	83840
61_fenshen	54656	83360
61_fenshen	54304	82720
61_fenshen	54400	82720
61_fenshen	54496	82720
61_fenshen	54624	82720
61_fenshen	54560	82912
61_fenshen	54528	82240
61_fenshen	54368	82240
61_fenshen	54464	82432
61_fenshen	54208	82720
61_fenshen	54112	82720
61_fenshen	54016	82720
61_fenshen	54176	82880
61_fenshen	53888	82272
61_fenshen	54176	82144
61_fenshen	53952	82464
61_fenshen	54208	82400
61_fenshen_2	54912	83968
61_fenshen_2	55008	84192
61_fenshen_2	54944	84416
61_fenshen_2	54944	84672
61_fenshen_2	54848	84608
61_fenshen_2	54432	83968
61_fenshen_2	54368	84128
61_fenshen_2	54528	84256
61_fenshen_2	54336	84320
61_fenshen_2	54432	84416
61_fenshen_2	54304	84512
61_fenshen_2	54304	84192
61_fenshen_2	54720	84704
61_fenshen_2	54784	83232
61_fenshen_2	55040	83264
61_fenshen_2	55040	83520
61_fenshen_2	55104	83744
61_fenshen_2	54880	83520
61_fenshen_2	54784	83552
61_fenshen_2	55008	83936
61_fenshen_2	53728	84096
61_fenshen_2	54112	82944
61_fenshen_2	53984	83104
61_fenshen_2	53888	83072
61_fenshen_2	53888	83328
61_fenshen_2	53984	83232
61_fenshen_2	54240	83360
61_fenshen_2	53952	83488
61_fenshen_2	53984	83584
61_fenshen_2	53824	83616
61_fenshen_2	54016	83776
61_fenshen_2	53824	83840
61_fenshen_2	53824	83200
61_fenshen_2	54080	84064
61_fenshen_2	53920	84096
61_fenshen_2	53792	84256
61_fenshen_2	53920	84352
61_fenshen_2	54176	84384
61_fenshen_2	54112	84512
61_fenshen_2	54624	83104
61_fenshen_2	54464	83296
61_fenshen_2	54464	83424
61_fenshen_2	54400	83584
61_fenshen_2	54752	83712
61_fenshen_2	54624	83712
61_fenshen_2	54688	83232
61_fenshen_2	54400	83456
61_fenshen_2	54336	83744
61_fenshen_2	54272	83840
61_fenshen_2	54528	83680
61_fenshen_2	54272	82208
61_fenshen_2	54496	82336
61_fenshen_2	54496	82112
61_fenshen_2	54400	82368
61_fenshen_2	54272	82560
61_fenshen_2	54432	82912
61_fenshen_2	54688	82912
61_fenshen_2	54624	82624
61_fenshen_2	53696	83872
61_fenshen_2	53728	83520
61_fenshen_2	53888	82112
61_fenshen_2	53952	82240
61_fenshen_2	54112	82112
61_fenshen_2	54144	82240
61_fenshen_2	54112	82560
61_fenshen_2	53888	82656
61_fenshen_2	54016	82560
61_fenshen_2	53920	82912
61_fenshen_2	54048	82816
61_fenshen_2	54176	82496
61_fenshen_2	53856	82464
61_fenshen_2	53824	82848
61_xiangyuxian	54208	82304
61_gouhuo	53696	88480
61_wanjiachushengdian	54016	82464
61_qinghua	52800	86848
61_qinghua	53632	83904
61_qinghua	53824	82208
61_qinghua	54272	82112
61_qinghua	55040	83456
61_qinghua	54976	86400
62_baoxiang	64608	93376
62_baoxiang	64608	93728
62_baoxiang	64832	93248
62_baoxiang	64832	93536
62_baoxiang	64832	93856
62_baoxiang	65472	92384
62_baoxiang	65120	93056
62_baoxiang	65344	92736
62_baoxiang	65088	93376
62_baoxiang	65088	93760
62_baoxiang	65152	94144
62_baoxiang	65408	94912
62_baoxiang	65376	94496
62_baoxiang	65728	92096
62_baoxiang	65728	92640
62_baoxiang	65984	92640
62_baoxiang	65888	92416
62_baoxiang	65664	94560
62_baoxiang	66016	94592
62_baoxiang	65888	94944
62_baoxiang	65664	95232
62_baoxiang	66080	92096
62_baoxiang	66272	92416
62_baoxiang	66336	92768
62_baoxiang	66272	94944
62_baoxiang	66368	94528
62_baoxiang	66080	95232
62_baoxiang	66592	93088
62_baoxiang	66624	93408
62_baoxiang	66624	93824
62_baoxiang	66848	93216
62_baoxiang	66848	93568
62_baoxiang	66848	93952
62_baoxiang	66560	94208
62_baoxiang	67104	93408
62_baoxiang	67104	93824
62_liukuo	65856	91968
62_wanjiachushengdian_1	67520	93600
62_wanjiachushengdian_2	64160	93600
62_qinghua	64352	93536
62_qinghua	64704	93312
62_qinghua	65248	92896
62_qinghua	65024	93920
62_qinghua	65600	92064
62_qinghua	65536	94752
62_qinghua	66112	92352
62_qinghua	66528	92960
62_qinghua	66400	94368
62_qinghua	66080	94880
62_qinghua	66816	93760
62_qinghua	67328	93600
63_baoxiang	54592	75744
63_baoxiang	54304	75616
63_baoxiang	54560	75328
63_baoxiang	54720	76096
63_baoxiang	54912	75424
63_baoxiang	55232	75424
63_baoxiang	54880	75072
63_baoxiang	54976	75776
63_baoxiang	55072	76128
63_baoxiang	55200	76448
63_baoxiang	54912	78400
63_baoxiang	55168	78208
63_baoxiang	55200	78528
63_baoxiang	55360	75808
63_baoxiang	55648	75840
63_baoxiang	55456	76128
63_baoxiang	55712	76384
63_baoxiang	55648	77696
63_baoxiang	55424	77952
63_baoxiang	55488	78272
63_baoxiang	55584	78592
63_baoxiang	55616	78912
63_baoxiang	55680	79264
63_baoxiang	55328	78912
63_baoxiang	55936	76640
63_baoxiang	55904	77472
63_baoxiang	55840	78272
63_baoxiang	55872	78624
63_baoxiang	56224	78688
63_baoxiang	55936	78976
63_liukuo	56000	77056
63_wanjiachushengdian_1	56096	76960
63_wanjiachushengdian_2	56096	77120
63_qinghua	54656	75168
63_qinghua	54624	75968
63_qinghua	55104	76384
63_qinghua	55264	78016
63_qinghua	55360	75584
63_qinghua	55680	77472
63_qinghua	55424	78688
63_qinghua	56224	77024
63_qinghua	55936	78432
63_qinghua	55840	79200
64_mojun	65408	83040
64_nandizi	64096	83424
64_nvdizi	65024	84288
64_gouhuo	65664	82656
64_wanjiachushengdian	64896	84736
64_qinghua	65152	82368
64_qinghua	65440	83584
64_qinghua	65408	84128
64_qinghua	65632	82560
64_qinghua	65888	83648
64_qinghua	66240	83200
65_tangyu	61472	90624
65_gouhuo	61472	90624
65_wanjiachushengdian	61952	86432
65_qinghua	59648	90112
65_qinghua	60352	89184
65_qinghua	60928	92736
65_qinghua	62240	88544
65_qinghua	62048	91232
65_qinghua	63008	89280
67_shinv_1_1	59776	74144
67_shinv_2_1	59776	73984
67_shinv_2_1	59680	74144
67_shinv_1_2	59392	73856
67_shinv_2_2	59296	73696
67_shinv_2_2	59264	73920
67_shinv_1_3	58272	74528
67_shinv_2_3	58080	74400
67_shinv_2_3	58432	74688
67_boss	57920	75072
67_wanjiachushengdian	59968	74336
67_qinghua	57376	74496
67_qinghua	58144	74720
67_qinghua	58208	75360
67_qinghua	58432	73504
67_qinghua	58624	74208
67_qinghua	59264	74368
72_baoyu	50816	110656
72_gouhuo	50816	110656
