Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
		2	9	809	9	100		³È×°PVP_¹÷ÉÙ¡¢ÌìÍõÒìÉñ¿ø
		2	9	810	10	50		³È×°PVP_¹÷ÉÙ¡¢ÌìÍõÍÌÁú¿ø
		2	9	819	9	50		³È×°PVP_¹÷ÉÙ¡¢ÌìÍõÁúÁÛ¿ø
		2	9	820	10	25		³È×°PVP_¹÷ÉÙ¡¢ÌìÍõ·ïÃß¿ø
		2	9	829	9	100		³È×°PVP_µ¶ÉÙÇàÉ··¢¹Ú
		2	9	830	10	50		³È×°PVP_µ¶ÉÙÉ½¹í·¢¹Ú
		2	9	839	9	50		³È×°PVP_µ¶ÉÙ³àëàÃæÕÖ
		2	9	840	10	25		³È×°PVP_µ¶ÉÙõõÆ¤ÃæÕÖ
		2	9	849	9	100		³È×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½ÌÇàÉ··¢¹Ú
		2	9	850	10	50		³È×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½ÌÉ½¹í·¢¹Ú
		2	9	859	9	50		³È×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½Ì³àëàÃæÕÖ
		2	9	860	10	25		³È×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½ÌõõÆ¤ÃæÕÖ
		2	9	869	9	100		³È×°PVP_ÕÆ¶¾¾øÓñÊø¶î
		2	9	870	10	50		³È×°PVP_ÕÆ¶¾×Ï½ðÊø¶î
		2	9	879	9	50		³È×°PVP_ÕÆ¶¾ÖìÈ¸·¢½á
		2	9	880	10	25		³È×°PVP_ÕÆ¶¾Ú¤µû·¢½á
		2	9	889	9	100		³È×°PVP_Ö¸¶ÎÒìÉñ¿ø
		2	9	890	10	50		³È×°PVP_Ö¸¶ÎÍÌÁú¿ø
		2	9	899	9	50		³È×°PVP_Ö¸¶ÎÁúÁÛ¿ø
		2	9	900	10	25		³È×°PVP_Ö¸¶Î·ïÃß¿ø
		2	9	909	9	100		³È×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒ¾øÓñÊø¶î
		2	9	910	10	50		³È×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒ×Ï½ðÊø¶î
		2	9	919	9	50		³È×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒÖìÈ¸·¢½á
		2	9	920	10	25		³È×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒÚ¤µû·¢½á
		2	9	929	9	100		³È×°PVP_Õ½ÈÌÒìÉñ¿ø
		2	9	930	10	50		³È×°PVP_Õ½ÈÌÍÌÁú¿ø
		2	9	939	9	50		³È×°PVP_Õ½ÈÌÁúÁÛ¿ø
		2	9	940	10	25		³È×°PVP_Õ½ÈÌ·ïÃß¿ø
		2	9	949	9	100		³È×°PVP_Ä§ÈÌ¡¢Ø¤°ïÇàÉ··¢¹Ú
		2	9	950	10	50		³È×°PVP_Ä§ÈÌ¡¢Ø¤°ïÉ½¹í·¢¹Ú
		2	9	959	9	50		³È×°PVP_Ä§ÈÌ¡¢Ø¤°ï³àëàÃæÕÖ
		2	9	960	10	25		³È×°PVP_Ä§ÈÌ¡¢Ø¤°ïõõÆ¤ÃæÕÖ
		2	9	969	9	100		³È×°PVP_½£ÎäÒìÉñ¿ø
		2	9	970	10	50		³È×°PVP_½£ÎäÍÌÁú¿ø
		2	9	979	9	50		³È×°PVP_½£ÎäÁúÁÛ¿ø
		2	9	980	10	25		³È×°PVP_½£Îä·ïÃß¿ø
		2	9	989	9	100		³È×°PVP_ÆøÎä¡¢À¥ÂØ¾øÓñÊø¶î
		2	9	990	10	50		³È×°PVP_ÆøÎä¡¢À¥ÂØ×Ï½ðÊø¶î
		2	9	999	9	50		³È×°PVP_ÆøÎä¡¢À¥ÂØÖìÈ¸·¢½á
		2	9	1000	10	25		³È×°PVP_ÆøÎä¡¢À¥ÂØÚ¤µû·¢½á
		18	1	114	3	436883		3¼¶Ðþ¾§
		18	1	114	4	300000		4¼¶Ðþ¾§
		18	1	114	5	150000		5¼¶Ðþ¾§
		18	1	114	6	12000		6¼¶Ðþ¾§
		18	1	114	7	1000		7¼¶Ðþ¾§
		18	1	114	8	100		8¼¶Ðþ¾§
		1	13	10	1	5000		Ãæ¾ß - ÀäËªÈ»
		1	13	11	1	5000		Ãæ¾ß - Ð¤Á¼
